"ID","year","sw","race","sex","industry","occupation","ghealth","mental.pc.index","precarious","education","income","spouse.exist","child.exist","urban","union","spouse.precarious","injill","Lz","lag.ghealth","lag.precarious","lag.Lz","lag.mental.pc.index","precarious_dummy","region","age","marriage","nchild","hourly"
"7947","2019","19.0434618391989","1","2","13","office","-0.656326008515344","0.243583698931447","-1.15066991292818","0.501915827303265","0.276489304807825","-0.879985972316203","1.1160929649906","0.469341430692745",NA,"-0.243442464796621","-0.720709871766855","-0.804177641310145","0.344132985314097",NA,NA,"0.232899341572067","-0.542479697931841","0.304664755964922","1.59610807017749","-0.687833767436667","0.622346139295956","4.9669702236248"
"7948","2011","22.6681170380178","1","1","7","sales","-0.656326008515344","0.243583698931447","0.0781710432185235","-0.246826354059456","-2.16369621417138","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.079101569979582","-0.0557942612733793","-0.675027614890621",NA,NA,"0.232899341572067","-0.542479697931841","0.304664755964922","-1.58251457416276","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7948","2013","23.3194810089949","1","1","7","sales","-0.656326008515344","0.243583698931447","0.0781710432185235","-0.246826354059456","-1.5537433235888","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855","-0.620332538212181","-0.675027614890621","0.00797349409145371","-0.112942119742741","0.232899341572067","-0.542479697931841","0.304664755964922","-0.946790045294711","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7948","2015","21.5535770322856","1","1","13","teacher","0.361562931136014","0.243583698931447","0.0781710432185235","1.50023873578689","-0.451149613386369","-0.879985972316203","-0.895961232396951","0.469341430692745",NA,"-0.243442464796621","-0.720709871766855","-0.620332538212181","-0.675027614890621","0.00797349409145371","-0.66384908456771","0.232899341572067","-0.542479697931841","0.304664755964922","-0.311065516426662","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7948","2017","19.7631","1","1","13","teacher","-0.656326008515344","0.243583698931447",NA,"1.50023873578689","0.472902532944519","-0.879985972316203","-0.895961232396951","0.469341430692745","2.34870118512331","-0.243442464796621","-0.079101569979582",NA,"0.344132985314097","0.00797349409145371","-0.66384908456771","0.232899341572067",NA,"0.304664755964922","0.324659012441388","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7948","2019","16.3696328500219","1","1","13","teacher","-0.656326008515344","0.243583698931447","0.0781710432185235","1.50023873578689","0.676330350794359","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.079101569979582","-0.0557942612733793","-0.675027614890621",NA,NA,"0.232899341572067","-0.542479697931841","0.304664755964922","0.960383541309437","-0.687833767436667","-0.805498851594742","-0.201325150617104"
"7949","2011","19.6113","1","1","5","setter","-0.656326008515344","0.243583698931447",NA,"-0.995568535422178",NA,"-0.879985972316203","-0.895961232396951","0.469341430692745","2.34870118512331","-0.243442464796621","-0.079101569979582",NA,"1.36329358551881",NA,NA,"0.232899341572067",NA,"0.304664755964922","-0.628927780860686","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7949","2013","19.6113","1","1","4","protective","-0.656326008515344","0.243583698931447","1.30701199936523","-0.995568535422178",NA,"-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.720709871766855","0.0231715817901805","-0.675027614890621",NA,NA,"0.232899341572067","1.8432889104463","0.304664755964922","0.00679674800736314","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7949","2015","19.6113","1","1","4","executive","0.361562931136014","0.243583698931447",NA,"-0.995568535422178","-0.451149613386369","-0.879985972316203","-0.895961232396951","0.469341430692745","-0.425749567958988","-0.243442464796621","-0.079101569979582",NA,"-0.675027614890621","1.22003418581368","-0.0358829818524221","0.232899341572067",NA,"0.304664755964922","0.642521276875413","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7949","2017","18.5059348396696","1","1","9","transportation","-0.656326008515344","0.243583698931447",NA,"-0.995568535422178","-0.943702449610715","-0.879985972316203","-0.895961232396951","0.469341430692745","2.34870118512331","-0.243442464796621","-0.720709871766855",NA,"0.344132985314097",NA,NA,"0.232899341572067",NA,"0.304664755964922","1.27824580574346","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7949","2019","18.9953573544725","1","1","4","transportation","-0.656326008515344","0.243583698931447","1.30701199936523","-0.995568535422178","0.0232702736862368","-0.879985972316203","-0.895961232396951","0.469341430692745",NA,"-0.243442464796621","-0.720709871766855","1.65717806601435","-0.675027614890621",NA,NA,"0.232899341572067","1.8432889104463","0.304664755964922","1.91397033461151","-0.687833767436667","-0.0915763561493927","-0.201325150617104"
"7950","2011","14.1676","1","2","7","transportation","-1.6742149481667","0.243583698931447","1.30701199936523","-0.995568535422178",NA,"1.13635451000516","1.1160929649906","0.469341430692745",NA,"4.10764830703536","1.84572333538224","1.52720624195217","-0.675027614890621",NA,NA,"0.232899341572067","1.8432889104463","0.304664755964922","-0.628927780860686","1.45380479372082","0.622346139295956","4.9669702236248"
"7950","2013","14.1676","1","2","7","transportation","-2.69210388781806","-1.13534628989398",NA,"-0.995568535422178",NA,"-0.879985972316203","1.1160929649906","0.469341430692745",NA,"4.10764830703536","1.84572333538224",NA,"-1.69418821509534","1.22003418581368","1.43183533498938","0.232899341572067",NA,"0.304664755964922","0.00679674800736314","-0.687833767436667","0.622346139295956","-0.201325150617104"
"7950","2015","14.1676","1","2",NA,NA,"-2.69210388781806","-2.5142762787194",NA,"0.252335100182358",NA,"-0.879985972316203","1.1160929649906","0.469341430692745",NA,"-0.243442464796621","1.84572333538224",NA,"-2.71334881530006",NA,NA,"-1.23465381154918",NA,"0.304664755964922","0.642521276875413","-0.687833767436667","0.622346139295956","-0.201325150617104"
"7950","2017","14.1676","1","2",NA,NA,"-1.6742149481667","0.243583698931447",NA,"0.252335100182358",NA,"-0.879985972316203","1.1160929649906","0.469341430692745",NA,"-0.243442464796621","1.20411503359496",NA,"-2.71334881530006",NA,NA,"-2.70220696467042",NA,"0.304664755964922","1.27824580574346","-0.687833767436667","1.33626863474131","-0.201325150617104"
